state_cd,2s,4,4,4,4,4,4,4
state_name,40s,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona
"Wastewater Treatment reclaimed wastewater released by public wastewater facilities, in Mgal/d",16s,-,-,-,-,-,117.22,-
"Irrigation, Total self-supplied surface-water withdrawals, saline, in Mgal/d",16s,0,0,0,-,-,-,-
"Irrigation, Total total self-supplied withdrawals, surface water, in Mgal/d",16s,3020.17,3245.76,3123.16,-,-,2875.48,2557.64
"Irrigation, Total total self-supplied withdrawals, fresh, in Mgal/d",16s,5515.93,5301.46,5206.51,5124.48,4909.77,4569.37,4528.88
"Irrigation, Total total self-supplied withdrawals, saline, in Mgal/d",16s,0,0,0,-,-,-,-
"Irrigation, Total total self-supplied withdrawals, in Mgal/d",16s,5515.93,5301.46,5206.51,-,-,4569.37,4528.88
"Irrigation, Total consumptive use, fresh, in Mgal/d",16s,3166.84,3556.87,3395.22,-,-,3168.79,3660.32
"Irrigation, Total consumptive use, saline, in Mgal/d",16s,0,0,0,-,-,-,-
"Irrigation, Total total consumptive use, in Mgal/d",16s,3166.84,3556.87,3395.22,-,-,3168.79,3660.32
"Irrigation, Total conveyance loss, in Mgal/d",16s,1179.95,1006.73,963.2,-,-,238.92,-
"Irrigation, Total sprinkler irrigation, in thousand acres",16s,203.78,215.26,187.88,212.62,242.31,195.05,251.54
"Irrigation, Total microirrigation, in thousand acres",16s,0,0,13.4,14,21.02,28.07,57.44
"Irrigation, Total surface irrigation, in thousand acres",16s,819.23,826.94,811.91,778.82,715.61,770.04,730.24
"Irrigation, Total total irrigation, in thousand acres",16s,1023.01,1042.2,1013.19,1005.44,978.94,993.16,1039.22
"Irrigation, Total reclaimed wastewater, in Mgal/d",16s,28.66,180.59,115.12,-,120.34,128.83,105.76
"Irrigation, Crop self-supplied groundwater withdrawals for crops, fresh, in Mgal/d",16s,-,-,-,-,-,1617.41,1889.99
"Irrigation, Crop self-supplied surface-water withdrawals for crops, fresh, in Mgal/d",16s,-,-,-,-,-,2835.8,2516.78
"Irrigation, Crop total self-supplied withdrawals for crops, fresh, in Mgal/d",16s,-,-,-,-,-,4453.21,4406.77
"Irrigation, Crop consumptive use for crops, fresh, in Mgal/d",16s,-,-,-,-,-,3040.56,3525.34
"Irrigation, Crop conveyance loss for crops, in Mgal/d",16s,-,-,-,-,-,206.87,-
